song_id,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,label,parjaay
41,86.1328125,102476,1265.135802,0.271724194,0.307502508,0.094557784,0.414251834,0.281469673,0.079225183,0.240410497,0.15980027,0.025536126,2.220901966,13.6505127,186.3364868,-8.992481232,57.82378387,3343.590088,0.00646977,2.328399181,5.421442509,0.08987195,0.040694941,0.001656078,1648.576648,616.4673469,380031.9898,1884.725659,548.7097035,301082.3387,23.34346758,6.350849461,40.33328888,3401.80443,1467.078847,2152320.344,0.948928134,1.120890463,1.256395429,-0.004659751,0.086220829,0.007434031,0.067503938,0.028467057,0.000810373,-8.47E-05,0.089515954,0.008013106,-0.000222718,0.023356831,0.000545542,4.057687075,1.09525538,1.199584348,4,bichitro
42,112.3471467,140443,1276.754545,0.254934013,0.304401368,0.092660196,0.376973659,0.295065612,0.087063707,0.220064932,0.186828154,0.034904759,1.01791048,9.403917313,88.43366241,-8.045018196,61.99878311,3843.849121,0.003074272,2.300698042,5.293211937,0.063232854,0.033987023,0.001155118,1570.215295,456.7105359,208584.5136,1864.889074,292.7247897,85687.80248,25.51922945,6.503698771,42.29809771,3192.447362,919.5801795,845627.7065,0.651792407,0.834381298,0.696192151,0.035603968,0.086472335,0.007477465,0.070675876,0.039248916,0.001540477,-0.021209741,0.0621658,0.003864587,-0.000132716,0.019063938,0.000363434,2.406748299,1.526458608,2.330075883,4,bichitro
43,143.5546875,180448,1279.77305,0.280638516,0.317813814,0.101005629,0.438640743,0.277444214,0.076975286,0.248348951,0.147160226,0.021656132,2.688266277,22.00259209,484.1140747,-7.196444511,52.76889801,2784.556641,0.00963058,2.461148024,6.057250023,0.09589193,0.055702586,0.003102778,1896.647063,551.8703474,304560.8804,2020.635902,403.0362336,162438.2056,23.17095704,6.961983924,48.46922015,3934.267877,1129.448619,1275654.183,1.012663289,1.265333283,1.601068316,0.013831088,0.089095467,0.007938002,0.090909881,0.040832354,0.001667281,-1.98E-06,0.099096477,0.009820111,-4.73E-05,0.030007087,0.000900425,2.966349206,1.229252096,1.511060716,4,bichitro
44,135.9991776,159877,1279.016,0.251723319,0.309429824,0.095746815,0.394108534,0.286728799,0.082213409,0.229545892,0.175048613,0.030642017,2.680751562,19.47031212,379.0930786,-8.566174507,54.20781708,2938.487305,0.0094829,2.490115166,6.200674057,0.09677764,0.048648916,0.002366717,1823.004486,620.1528446,384589.5506,2043.878799,474.4229176,225077.1047,23.34237189,6.380922789,40.71617564,3874.351572,1361.711621,1854258.538,0.982653645,1.190498024,1.417285545,-0.0171581,0.087246856,0.007612014,0.071183432,0.032494382,0.001055885,-8.30E-05,0.101489961,0.010300212,-0.000226183,0.020731885,0.000429811,4.048399093,1.127884649,1.272123781,4,bichitro
45,151.9990809,191012,1281.959732,0.274737895,0.302979589,0.091796637,0.401859432,0.286994845,0.082366034,0.235670156,0.16671206,0.027792911,0.808067977,6.809476852,46.36897278,-8.507995605,60.87644196,3705.941162,0.002773873,2.426582098,5.888300419,0.058325529,0.026775587,0.000716932,1698.829791,491.5972213,241667.828,1897.32772,378.9611356,143611.5423,24.03599271,6.873743745,47.24835307,3500.412167,1089.457651,1186917.973,0.623632654,0.737655323,0.544135376,-0.012768886,0.086299126,0.007447539,0.072165852,0.032966377,0.001086782,-0.022448072,0.053905405,0.002905793,-0.000123985,0.015538319,0.000241439,1.583600907,0.924305871,0.854341343,4,bichitro
46,103.359375,130190,1276.372549,0.277690113,0.300068796,0.09004128,0.448620111,0.274104178,0.075133108,0.25217331,0.140506068,0.019741955,2.573237896,16.52172089,272.9672852,-5.96535635,48.11019897,2314.591064,0.009093468,2.754835129,7.58911705,0.098567024,0.044977374,0.002022964,1889.494961,505.5979254,255629.2621,1999.072645,403.9973264,163213.8397,22.47191191,6.278423096,39.41859657,3848.405896,1151.731364,1326485.134,1.158956896,1.414181802,1.99991017,-0.010564417,0.080293121,0.006446985,0.085430889,0.032742259,0.001072056,-2.25E-06,0.08901599,0.007923847,-4.05E-05,0.038245715,0.001462735,3.405206349,1.865203833,3.478985338,4,bichitro
47,95.703125,119327,1269.43617,0.312568307,0.298598409,0.089161009,0.435090661,0.272454888,0.074231669,0.25082723,0.142895186,0.020419034,1.794460416,11.80923557,139.4580536,-7.584856987,49.21473312,2422.089844,0.009850428,2.343810081,5.493445396,0.084585093,0.042396784,0.001797487,2114.935441,545.8837733,297989.0939,2063.661131,322.0503504,103716.4282,23.98537176,7.074571236,50.04955818,4111.616804,1045.071586,1092174.62,1.000078494,1.213768961,1.473235091,-0.01050755,0.081908555,0.006709011,0.111240635,0.050405165,0.002540681,-2.42E-06,0.081377625,0.006622318,-3.69E-05,0.027978187,0.000782779,2.840961451,1.279528538,1.637193278,4,bichitro
48,143.5546875,185298,1286.791667,0.284250677,0.308344334,0.095076233,0.400901049,0.286722749,0.082209937,0.23666176,0.165301375,0.027324545,3.926062822,29.38828468,863.6712646,-5.784522533,52.38352203,2744.033203,0.007651793,2.473488808,6.118146896,0.116498575,0.057808064,0.003341772,1579.61458,662.6172267,439061.5891,1907.10002,471.2073736,222036.389,23.26386938,6.409648362,41.08359212,3262.446939,1490.213835,2220737.274,1.136739237,1.33786982,1.789895655,0.032673794,0.084981946,0.007221931,0.060557457,0.040103683,0.001608305,-1.72E-06,0.120460384,0.014510703,-3.92E-05,0.02750914,0.000756753,3.065034014,1.272021245,1.618038048,4,bichitro
49,107.6660156,128850,1275.742574,0.258122712,0.323490381,0.104646027,0.430477381,0.289302319,0.083695829,0.240383604,0.159840721,0.025549056,2.575790882,23.58935356,556.4575806,-7.158951283,50.70573807,2571.071777,0.009083657,2.367259741,5.603919029,0.095571473,0.048482362,0.002350539,2236.403489,598.7787602,358536.0036,2385.698388,398.6704889,158938.1587,21.85584184,6.266083182,39.26379845,4641.830265,1288.962242,1661423.662,0.910506394,1.074033536,1.153548037,-0.002293999,0.078686587,0.006191579,0.079445098,0.039186477,0.00153558,-6.59E-05,0.098032996,0.009610469,-0.000223126,0.027074015,0.000733002,4.448943311,1.308118356,1.711173634,4,bichitro
50,129.1992188,153232,1235.741935,0.239850566,0.301226705,0.090737522,0.384544134,0.289701641,0.083927043,0.228703882,0.176147289,0.031027868,1.171165109,12.91526794,166.8041534,-7.075760841,59.32630157,3519.609863,0.008196772,2.225373268,4.952286243,0.066662289,0.032891218,0.001081832,1588.207349,495.3394283,245361.1492,1909.127207,379.131364,143740.5912,24.76064879,6.342960813,40.23315187,3324.354898,1178.570514,1389028.456,0.64652773,0.755344315,0.570545034,-0.017672446,0.090564388,0.008201908,0.061316145,0.031111332,0.000967915,-0.021568894,0.06520132,0.004251212,-0.000172703,0.017092701,0.00029216,2.441578231,1.467535578,2.153660671,4,bichitro
51,161.4990234,183393,1214.523179,0.22911717,0.297928602,0.088761449,0.375766873,0.285931945,0.081757084,0.225653762,0.180038087,0.032413713,2.284273148,22.46180725,504.5328064,-18.03803635,62.22587585,3872.059814,0.000394014,1.762290955,3.10566926,0.08541321,0.062894963,0.003955776,1873.419732,601.6485164,361980.9373,1832.151365,432.4375229,187002.2112,26.57576718,7.210458529,51.9907122,3653.361242,1235.300889,1525968.287,0.755769737,1.033324181,1.067758862,-0.022697016,0.109225177,0.011930139,0.089904785,0.043302926,0.001875143,-0.000282681,0.101716012,0.010346146,-5.00E-05,0.017649505,0.000311505,8.41723356,3.30558299,10.9268789,4,bichitro
52,151.9990809,191116,1291.324324,0.261776805,0.307165921,0.094350912,0.401159406,0.291209877,0.084803186,0.235793269,0.166537886,0.027734868,4.457500458,41.65317154,1734.986816,-6.354176044,53.86421204,2901.353271,0.007302112,2.613139868,6.828499794,0.124242187,0.060921866,0.003711474,1565.492262,776.7939036,603408.7686,1874.911611,556.2818702,309449.5192,23.29622273,6.911595394,47.77015089,3283.74681,1731.036543,2996487.513,1.091966784,1.255879273,1.577232749,0.000753169,0.088178586,0.007775463,0.068239194,0.061593952,0.003793815,-1.80E-06,0.128895998,0.01661418,-3.70E-05,0.02791103,0.000779026,2.950095238,1.068079424,1.140793655,4,bichitro
53,112.3471467,134491,1256.925234,0.325340122,0.295698673,0.087437712,0.409891635,0.286960334,0.082346238,0.229693831,0.174854447,0.030574077,1.172545791,6.845558167,46.86166763,-6.407478333,65.42549896,4280.495605,0.010544773,2.11123848,4.45732832,0.064268969,0.031901244,0.001017689,1496.38614,578.937759,335168.9287,1853.076262,398.2393701,158594.5959,24.92369613,6.972905992,48.62141797,3240.317906,1200.453258,1441088.025,0.695524402,0.894712911,0.800511193,-0.026297446,0.100729819,0.010146496,0.060869624,0.043014853,0.001850278,-2.27E-06,0.06389001,0.004081933,-3.65E-05,0.017735889,0.000314562,17.99894785,7.109327785,50.54254155,3,prakriti
54,143.5546875,173516,1239.4,0.258919328,0.304544181,0.092747167,0.402778566,0.289149046,0.083607167,0.238398804,0.16278619,0.026499344,3.454084158,26.67326164,711.4628906,-6.22992897,49.35894775,2436.305664,0.007333896,2.51644969,6.332519054,0.112676919,0.048367348,0.0023394,1924.322334,572.0023872,327186.7309,2205.702299,414.7447886,172013.2397,23.21100826,6.2917,39.5854889,4162.899828,1247.666719,1556672.242,1.036765275,1.202955754,1.447102545,0.008270732,0.084483759,0.007137505,0.065151722,0.037231602,0.001386192,-3.74E-05,0.112762846,0.01271546,-0.000193506,0.027635291,0.000763709,2.606439909,1.342685219,1.802803597,3,prakriti
55,151.9990809,189671,1272.959732,0.22223112,0.298561215,0.089138806,0.396795541,0.287990302,0.082938418,0.229573319,0.175012641,0.030629425,1.293488264,13.27064991,176.1101532,-6.081696987,60.96159363,3716.315674,0.006610508,2.181981325,4.761042118,0.072743841,0.037689269,0.001420481,1571.333883,512.2912317,262442.3061,1800.781236,307.6183184,94629.02984,25.68935849,6.43322011,41.38632098,3227.976314,1012.6394,1025438.554,0.7268993,0.860709279,0.740820463,-0.027853777,0.088196069,0.007778547,0.084116838,0.046493506,0.002161646,-0.022126816,0.073153891,0.005351492,-0.000219272,0.016912453,0.000286031,2.67261678,1.506345231,2.269075956,3,prakriti
56,117.4538352,152066,1288.694915,0.302684218,0.307336003,0.094455421,0.382823348,0.29246819,0.085537635,0.226672619,0.178753621,0.031952857,0.862242162,5.712869167,32.63687515,-6.632129669,65.6435318,4309.07373,0.00357594,2.154738665,4.64289856,0.061165664,0.022578666,0.000509796,1367.228518,358.1954202,128303.959,1808.082485,299.2602232,89556.68121,24.61571336,7.09737894,50.37278782,2884.265893,798.5179588,637630.9306,0.638090057,0.739460612,0.546801997,0.027560113,0.089748149,0.00805473,0.048021063,0.030511702,0.000930964,-0.022558162,0.055920161,0.003127065,-0.000409591,0.01301839,0.000169478,2.371918367,1.413888855,1.999081695,3,prakriti
57,103.359375,136406,1324.330097,0.266694486,0.299598098,0.089759015,0.434911072,0.279690057,0.078226522,0.237564769,0.164000957,0.026896314,2.040026665,15.94740582,254.3197632,-6.96576643,58.04908371,3369.696045,0.007847869,2.202482462,4.850928783,0.089278743,0.043161329,0.0018629,1836.459122,538.8540392,290363.6755,1924.890274,472.1124505,222890.1659,25.25302788,7.14896962,51.10776663,3742.394037,1217.390844,1482040.467,0.87895734,1.033255023,1.067615943,-0.01868209,0.081051185,0.006569295,0.08637684,0.03459893,0.001197086,-6.19E-05,0.092018396,0.008467386,-0.000195627,0.022327308,0.000498509,4.652117914,1.295088157,1.677253334,3,prakriti
58,135.9991776,170201,1270.156716,0.248502299,0.310860157,0.096634038,0.399615437,0.293712705,0.086267151,0.233702795,0.169458954,0.028716337,2.216152906,25.94262886,673.0199585,-12.80115604,56.2254715,3161.303467,0.007360773,2.741396666,7.515255451,0.08220318,0.06082895,0.003700161,2084.079806,730.7849498,534046.6429,2011.063627,444.6071916,197675.5549,23.60648932,7.000579044,49.00810696,4107.229331,1344.449548,1807544.586,0.778413288,1.040356742,1.08234215,-0.019659506,0.100737219,0.010147987,0.106555856,0.068157708,0.004645473,-2.49E-06,0.092761226,0.008604645,-1.77E-05,0.02542969,0.000646669,3.296072562,1.206465473,1.455558937,3,prakriti
59,95.703125,117376,1248.680851,0.277867883,0.295140713,0.087108038,0.446311146,0.268296391,0.07198295,0.246724592,0.149867638,0.022460309,1.117330313,7.02953577,49.41437149,-6.304892063,49.08750153,2409.582764,0.003469911,1.950231552,3.803403139,0.071141079,0.028545549,0.000814848,1944.36126,362.4751479,131388.2329,1998.232284,325.9032366,106212.9196,24.1279211,6.866323488,47.14639824,3960.176053,854.1050353,729495.4113,0.952827648,1.134897102,1.287991431,-0.013528187,0.077998204,0.00608372,0.101286614,0.029652134,0.000879249,-0.02251249,0.061862919,0.003827021,-0.000113272,0.022351108,0.000499572,1.92493424,1.139361792,1.298145294,3,prakriti
60,172.265625,209735,1271.121212,0.274413437,0.303996503,0.092413872,0.405252099,0.283414632,0.080323853,0.237850724,0.16358596,0.026760366,0.531098247,4.235332012,17.93803787,-8.217226982,65.42308807,4280.180664,0.003398934,1.983631611,3.934794426,0.049880143,0.020173946,0.000406988,1500.253772,465.8015647,216971.0977,1877.067294,333.5464316,111253.222,23.41942652,6.21294572,38.60069452,3106.27705,1000.862307,1001725.358,0.525968155,0.604438385,0.365345762,-0.001945143,0.086424752,0.007469238,0.04882359,0.026213469,0.000687146,-0.02416436,0.043357126,0.001879841,-7.76E-05,0.011879956,0.000141133,2.074702948,1.130939923,1.279025109,3,prakriti
61,112.3471467,143619,1282.3125,0.211843044,0.300513446,0.090308338,0.368825257,0.290676415,0.08449278,0.221878559,0.184670621,0.034103238,1.600145817,17.69794464,313.2172241,-9.252135277,57.46738052,3302.5,0.004228028,2.054285049,4.220087051,0.076773442,0.040041026,0.001603284,1746.563199,462.8334758,214214.8263,2027.48359,346.3660983,119969.474,25.63681055,6.273732289,39.35971684,3680.286079,944.4283144,891944.841,0.725087893,0.859318399,0.738428111,0.017329946,0.097458991,0.009498255,0.079866864,0.037744159,0.001424622,-0.022558186,0.080230221,0.006436889,-3.78E-05,0.013453584,0.000180999,2.562321995,1.60091905,2.562941805,3,prakriti
62,107.6660156,130562,1255.403846,0.288084179,0.301564217,0.090940982,0.436773717,0.268942207,0.072329916,0.246799718,0.14974389,0.022423233,1.482289076,9.344956398,87.32820892,-5.367139816,48.21002579,2324.206543,0.00991712,2.557235718,6.53945446,0.07584805,0.03660661,0.001340044,2180.033485,612.6376639,375324.9072,2161.74922,452.9446168,205158.8259,22.11265604,6.480682683,41.99924804,4332.727967,1370.535637,1878367.933,0.945009821,1.141718312,1.303520704,-0.000756724,0.086488337,0.007480232,0.113273314,0.047810032,0.002285799,4.76E-07,0.071265161,0.005078723,-2.22E-05,0.028468303,0.000810444,2.268589569,0.986618578,0.973416219,3,prakriti
63,103.359375,129140,1278.613861,0.224753857,0.300254285,0.090152629,0.408153415,0.283837646,0.080563806,0.23333554,0.169964287,0.028887859,0.836750329,8.605296135,74.05112457,-7.999714375,61.94743729,3837.485107,0.004375216,1.936984777,3.751909971,0.059502125,0.027576046,0.000760438,1638.18751,434.6414624,188913.2009,1866.725444,321.0227596,103055.6122,25.50447803,6.452647726,41.63666268,3473.216498,926.2419782,857924.2021,0.594946846,0.673638202,0.453788427,-0.031807817,0.088434689,0.007820694,0.08029052,0.033385266,0.001114576,-0.022508178,0.056622207,0.003206074,-0.000100022,0.013625761,0.000185661,1.892426304,1.107971469,1.227600776,3,prakriti
64,161.4990234,200076,1274.369427,0.233479157,0.300586611,0.090352319,0.389528424,0.282855511,0.080007233,0.229380496,0.175265289,0.030717921,0.642589867,6.169421673,38.06176376,-9.365174294,71.26947784,5079.338867,0.002559087,2.009120464,4.036564827,0.052012607,0.025524558,0.000651503,1324.61894,435.7383167,189867.8806,1639.261007,291.3287887,84872.46314,25.58505843,6.3358615,40.14314095,2748.333381,914.425914,836174.7522,0.490988922,0.591925888,0.350376257,-0.027351951,0.097424831,0.009491598,0.055612287,0.031686505,0.001004035,-0.022614559,0.05066077,0.002566514,-3.78E-05,0.009103715,8.29E-05,2.690031746,1.4269654,2.036230253,3,prakriti
65,184.5703125,228010,1273.798883,0.263562143,0.31583032,0.099748783,0.413559377,0.282179385,0.079625204,0.237944051,0.163450182,0.026715962,0.474361449,3.968851566,15.75178242,-8.250682831,62.39686203,3893.368164,0.004337664,1.894832015,3.590388298,0.04812938,0.01762248,0.000310552,1703.723281,431.4945864,186187.5781,1997.926998,345.34653,119264.2258,25.34468785,6.177909013,38.16655978,3669.611144,1000.972251,1001945.447,0.49552891,0.547648329,0.299918692,-0.01557173,0.086235776,0.007436609,0.08103957,0.036745226,0.001350212,-0.022585576,0.040969212,0.001678476,-5.81E-05,0.013093842,0.000171449,7.950512472,4.818816998,23.22099726,3,prakriti
66,172.265625,203745,1257.685185,0.260753095,0.305080384,0.093074039,0.414333105,0.279123098,0.077909701,0.241262483,0.158511033,0.025125748,2.299120903,16.35547638,267.5016174,-8.200208664,50.43900681,2544.093506,0.005411724,2.248526096,5.055869102,0.093641654,0.041596707,0.001730286,2241.958008,675.4547452,456239.1128,2346.652236,458.2012749,209948.4084,23.39477067,6.511537254,42.40011741,4671.667584,1450.054747,2102658.768,0.9484804,1.11746346,1.248724584,0.008391498,0.082017398,0.006726854,0.089378333,0.038592404,0.001489374,-4.43E-05,0.094855823,0.008997627,-0.000163895,0.021657644,0.000469054,4.808852608,1.487108939,2.211492996,3,prakriti
67,103.359375,134116,1289.576923,0.289382607,0.302713752,0.091635607,0.452456772,0.282294333,0.079690099,0.246099902,0.150891257,0.022768171,2.140790224,14.81656456,219.5305786,-7.560211182,47.87640381,2292.150146,0.010032928,2.402929783,5.774071693,0.0927158,0.037751321,0.001425162,2111.112708,603.9585203,364765.8942,2233.260738,366.7550254,134509.2486,23.97522433,6.615558398,43.76561292,4302.173985,1209.206036,1462179.238,1.007197115,1.177445615,1.386378176,-0.009301032,0.078678906,0.00619037,0.099254124,0.044982172,0.002023396,-1.33E-05,0.089221038,0.007960394,-0.00010649,0.026575396,0.000706252,1.742657596,0.888644228,0.789688564,3,prakriti
68,107.6660156,124944,1262.060606,0.25598073,0.311721534,0.097170323,0.387671888,0.289513797,0.083818235,0.228175289,0.176831476,0.031269371,2.376786709,14.80667114,219.2375183,-10.58773804,51.21855927,2623.34082,0.009211799,2.405133963,5.784669876,0.096756704,0.037563257,0.001410998,2220.5258,538.0732476,289522.8198,2290.950372,360.1556275,129712.076,23.39395671,6.489989953,42.11996959,4482.027064,1151.071614,1324965.86,0.953083731,1.116271988,1.246063152,-0.000488985,0.098297229,0.009662345,0.088164622,0.033588121,0.001128162,-4.53E-05,0.094701648,0.008968402,-0.000127294,0.027357861,0.000748453,3.928816327,1.002892394,1.005793155,3,prakriti
